x1	x2	t
40.333657	25.894011	70.500000
34.561328	24.929226	70.600000
29.955560	23.630696	70.700000
26.332575	22.126055	70.800000
23.512517	20.518836	70.900000
21.338412	18.887027	71.000000
19.681658	17.285875	71.100000
18.440766	15.752200	71.200000
17.537479	14.308748	71.300000
16.912362	12.967970	71.400000
16.520797	11.735030	71.500000
16.329660	10.610111	71.600000
16.314712	9.590111	71.700000
16.458594	8.669876	71.800000
16.749324	7.843074	71.900000
17.179169	7.102803	72.000000
17.743810	6.442011	72.100000
18.441718	5.853769	72.200000
19.273700	5.331460	72.300000
20.242554	4.868885	72.400000
21.352817	4.460327	72.500000
22.610576	4.100584	72.600000
24.023316	3.784980	72.700000
25.599809	3.509358	72.800000
27.350001	3.270076	72.900000
29.284920	3.063990	73.000000
31.416554	2.888449	73.100000
33.757721	2.741286	73.200000
36.321878	2.620825	73.300000
39.122884	2.525895	73.400000
42.174653	2.455861	73.500000
45.490684	2.410678	73.600000
49.083406	2.390969	73.700000
52.963271	2.398146	73.800000
57.137504	2.434578	73.900000
61.608381	2.503822	74.000000
66.370868	2.610955	74.100000
71.409394	2.763011	74.200000
76.693487	2.969577	74.300000
82.171928	3.243581	74.400000
87.765079	3.602283	74.500000
93.355135	4.068471	74.600000
98.774420	4.671732	74.700000
103.792752	5.449452	74.800000
108.106716	6.446798	74.900000
111.336860	7.714267	75.000000
113.043146	9.300593	75.100000
112.772497	11.238516	75.200000
110.149448	13.522425	75.300000
105.003505	16.082074	75.400000
97.492435	18.764926	75.500000
88.149287	21.344994	75.600000
77.794404	23.567594	75.700000
67.329960	25.216095	75.800000
57.517385	26.167473	75.900000
48.844115	26.409877	76.000000
41.512808	26.021726	76.100000
35.512192	25.132186	76.200000
30.708992	23.883863	76.300000
26.922324	22.408019	76.400000
23.969693	20.812826	76.500000
21.689300	19.180759	76.600000
19.947385	17.570868	76.700000
18.637811	16.022967	76.800000
17.678453	14.562045	76.900000
17.006793	13.202166	77.000000
16.575804	11.949620	77.100000
16.350499	10.805347	77.200000
16.305200	9.766736	77.300000
16.421429	8.828930	77.400000
16.686326	7.985757	77.500000
17.091461	7.230383	77.600000
17.631949	6.555758	77.700000
18.305796	5.954916	77.800000
19.113415	5.421174	77.900000
20.057266	4.948250	78.000000
21.141587	4.530338	78.100000
22.372197	4.162142	78.200000
23.756339	3.838890	78.300000
25.302559	3.556333	78.400000
27.020600	3.310736	78.500000
28.921301	3.098867	78.600000
31.016487	2.917984	78.700000
33.318837	2.765835	78.800000
35.841711	2.640655	78.900000
38.598915	2.541177	79.000000
41.604385	2.466669	79.100000
44.871737	2.416973	79.200000
48.413651	2.392585	79.300000
52.241018	2.394762	79.400000
56.361758	2.425686	79.500000
60.779195	2.488679	79.600000
65.489822	2.588513	79.700000
70.480260	2.731830	79.800000
75.723110	2.927705	79.900000
81.171412	3.188395	80.000000
86.751318	3.530293	80.100000
92.352731	3.975097	80.200000
97.817912	4.551074	80.300000
102.928873	5.294160	80.400000
107.395971	6.248205	80.500000
110.853044	7.463097	80.600000
112.868600	8.988706	80.700000
112.986530	10.862090	80.800000
110.808691	13.086509	80.900000
106.117493	15.605176	81.000000
99.004683	18.280758	81.100000
89.937780	20.898237	81.200000
79.698013	23.203430	81.300000
69.190406	24.967925	81.400000
59.215247	26.049213	81.500000
50.313579	26.415988	81.600000
42.735771	26.133073	81.700000
36.502302	25.323501	81.800000
31.495635	24.129699	81.900000
27.539263	22.686186	82.000000
24.448754	21.105704	82.100000
22.057704	19.475291	82.200000
20.227170	17.857946	82.300000
18.846241	16.296623	82.400000
17.828780	14.818680	82.500000
17.109048	13.439897	82.600000
16.637498	12.167769	82.700000
16.377191	11.004052	82.800000
16.300939	9.946668	82.900000
16.389096	8.991085	83.000000
16.627886	8.131316	83.100000
17.008151	7.360607	83.200000
17.524421	6.671920	83.300000
18.174219	6.058259	83.400000
18.957554	5.512877	83.500000
19.876538	5.029414	83.600000
20.935105	4.601975	83.700000
22.138801	4.225170	83.800000
23.494620	3.894131	83.900000
25.010883	3.604517	84.000000
26.697123	3.352499	84.100000
28.563990	3.134756	84.200000
30.623139	2.948458	84.300000
32.887106	2.791265	84.400000
35.369143	2.661323	84.500000
38.082997	2.557274	84.600000
41.042610	2.478286	84.700000
44.261693	2.424093	84.800000
47.753153	2.395065	84.900000
51.528281	2.392312	85.000000
55.595637	2.417836	85.100000
59.959521	2.474731	85.200000
64.617859	2.567481	85.300000
69.559324	2.702353	85.400000
74.759416	2.887933	85.500000
80.175192	3.135839	85.600000
85.738291	3.461636	85.700000
91.345950	3.885971	85.800000
96.849953	4.435834	85.900000
102.044121	5.145719	86.000000
106.652400	6.058100	86.100000
110.322247	7.222070	86.200000
112.632009	8.688220	86.300000
113.125236	10.497238	86.400000
111.385188	12.660369	86.500000
107.151568	15.133570	86.600000
100.452466	17.794764	86.700000
91.687849	20.441184	86.800000
81.593369	22.821358	86.900000
71.069120	24.697142	87.000000
60.949075	25.907377	87.100000
51.826967	26.400759	87.200000
44.003045	26.227208	87.300000
37.532657	25.502328	87.400000
32.316614	24.367475	87.500000
28.184442	22.959982	87.600000
24.950594	21.397043	87.700000
22.444346	19.770329	87.800000
20.521577	18.146919	87.900000
19.066490	16.573055	88.000000
17.988788	15.078594	88.100000
17.219374	13.681143	88.200000
16.706062	12.389483	88.300000
16.409868	11.206250	88.400000
16.302025	10.129939	88.500000
16.361661	9.156382	88.600000
16.574045	8.279793	88.700000
16.929262	7.493517	88.800000
17.421232	6.790540	88.900000
18.046981	6.163837	89.000000
18.806099	5.606607	89.100000
19.700343	5.112412	89.200000
20.733335	4.675269	89.300000
21.910342	4.289694	89.400000
23.238109	3.950727	89.500000
24.724723	3.653929	89.600000
26.379507	3.395382	89.700000
28.212917	3.171672	89.800000
30.236435	2.979883	89.900000
32.462448	2.817585	90.000000
34.904094	2.682836	90.100000
37.575050	2.574188	90.200000
40.489249	2.490711	90.300000
43.660484	2.432032	90.400000
47.101857	2.398400	90.500000
50.825023	2.390782	90.600000
54.839136	2.411004	90.700000
59.149402	2.461946	90.800000
63.755087	2.547815	90.900000
68.646790	2.674519	91.000000
73.802736	2.850180	91.100000
79.183776	3.085806	91.200000
84.726743	3.396171	91.300000
90.335848	3.800913	91.400000
95.871983	4.325782	91.500000
101.140380	5.003850	91.600000
105.878338	5.876178	91.700000
109.747139	6.990901	91.800000
112.336051	8.398965	91.900000
113.190700	10.144049	92.000000
111.879622	12.244517	92.100000
108.104291	14.668278	92.200000
101.832070	17.308382	92.300000
93.394245	19.975368	92.400000
83.475081	22.422583	92.500000
72.961873	24.404319	92.600000
62.716425	25.741869	92.700000
53.383499	26.363600	92.800000
